"48464",7.0,30.5,30.5,0.9
"48495",7.5,26.5,27.0,0.9
"48501",7.0,18.0,38.0,0.9
"48563",6.5,28.0,43.0,0.9
"48570",6.0,26.5,42.5,0.9
"48334",6.5,25.6,32.8,0.9
"48655",4.5,18.0,23.5,0.9
"48389",12.0,15.5,15.5,0.9
"48426",7.5,9.5,28.0,0.9
"48280",5.5,16.0,23.0,0.9
"48297",5.5,26.5,26.5,0.9
"48778",7.0,18.0,21.0,0.9
"48310",5.0,27.0,27.0,0.9
"48433",11.0,26.5,26.5,0.9
"48532",4.8,26.5,26.5,0.9
"48631",9.0,27.0,27.0,0.9
"48761",5.3,22.6,28.0,0.9
"48914",6.0,15.5,15.5,0.9
"48624",3.5,16.0,36.0,0.9
"48587",6.5,31.5,41.0,0.9
"48600",14.0,18.0,24.0,0.9
"48327",10.0,24.0,30.0,0.9
"48471",9.0,26.5,28.0,0.9
"48488",10.5,20.5,28.0,0.9
"48891",5.9,13.0,14.4,0.9
"48907",5.9,13.0,14.4,0.9
"49157",5.5,21.0,22.0,0.9
"49164",2.8,9.8,20.0,0.9
"49102",5.5,16.0,24.0,0.9
"49126",3.6,26.5,26.5,0.9
"50940",5.0,18.0,23.5,0.9
"508100",4.5,33.0,35.0,0.9
"50766",6.7,28.0,38.7,0.9
"507730",6.7,28.0,38.7,0.9
"50827",4.0,22.0,23.0,0.9
"50797",5.0,30.5,33.0,0.9
"51008",7.5,24.5,35.0,0.9
"50841",6.5,16.2,23.5,0.9
"49935",10.5,28.7,29.5,0.9
"507800",5.0,25.0,29.0,0.9
"50117",13.5,27.5,56.0,0.9
"51374",6.0,24.8,32.5,0.9
"51398",6.0,24.8,32.5,0.9
"51596",14.0,24.0,25.5,0.9
"51589",4.0,9.3,13.3,0.9
"51572",4.0,9.3,13.3,0.9
"51404",10.0,22.5,22.5,0.9
"50391",10.5,32.5,40.0,0.9
"51282",5.0,11.7,17.1,0.9
"51923",5.0,11.7,17.1,0.9
"51756",5.7,12.9,14.8,0.9
"51763",5.7,12.9,14.8,0.9
"51770",5.7,12.9,14.8,0.9
"51787",5.7,12.9,14.8,0.9
"51794",5.7,12.9,14.8,0.9
"51985",3.7,28.0,28.0,0.9
"52432",3.3,18.5,18.5,0.9
"52135",3.0,21.0,21.0,0.9
"52265",6.3,13.7,16.0,0.9
"52272",6.3,13.7,16.0,0.9
"52371",8.5,32.0,33.5,0.9
"52289",6.0,14.0,14.5,0.9
"52296",6.0,14.0,14.5,0.9
"52586",4.0,10.8,20.2,0.9
"52579",4.2,26.2,26.2,0.9
"52609",6.5,19.3,27.8,0.9
"52616",5.0,23.5,35.0,0.9
"52647",4.0,15.0,20.0,0.9
"52531",5.0,6.0,9.5,0.9
"52562",4.0,21.3,21.5,0.9
"52104",4.5,15.0,23.5,0.9
"52555",6.5,26.0,42.0,0.9
"52111",9.0,26.5,27.0,0.9
"52548",4.5,15.0,23.5,0.9
"44764",7.0,16.0,30.5,0.9
"44788",4.0,16.0,22.0,0.9
"CW20271",1.0,17.0,50.0,0.9
"CW20256",3.5,28.0,28.0,0.9
"TP526",5.5,18.5,23.0,0.9
"53712",7.0,18.0,26.0,0.9
"53729",7.0,17.5,26.5,0.9
"53910",3.5,18.5,18.5,0.9
"54511",3.5,32.0,50.0,0.9
"54504",4.0,31.0,45.0,0.9
"54498",11.0,32.0,48.0,0.9
"55129",15.0,15.0,20.0,0.9
"55136",14.6,14.7,19.5,0.9
"56225",5.5,26.5,26.5,0.9
"56959",8.0,22.5,33.5,0.9
"54672",10.0,24.0,25.5,0.9
"56737",5.0,9.5,11.0,0.9
"567440",3.5,9.5,16.0,0.9
"56669",2.5,9.0,15.0,0.9
"56249",4.6,15.0,23.5,0.9
"56652",1.5,9.0,17.0,0.9
"56584",7.5,15.5,26.0,0.9
"56973",11.5,19.0,36.0,0.9
"55143",15.0,15.0,20.0,0.9
"54078",8.5,19.0,53.0,0.9
"41168",1.4,21.0,23.5,0.9
"41137",1.2,17.0,19.5,0.9
"41175",7.0,20.0,26.0,0.9
"41144",1.5,20.0,26.0,0.9
"40857",5.0,29.0,37.0,0.9
"40864",5.0,29.0,37.0,0.9
"44930",1.2,17.0,17.0,0.9
"45449",9.0,25.5,38.0,0.9
"45586",5.0,24.0,25.0,0.9
"0000000508",1.2,17.0,17.0,0.9
"0000000509",1.2,17.0,17.0,0.9
"54764",16.5,18.0,24.3,0.9
"54771",7.0,37.0,45.5,0.9
"54788",6.5,24.5,33.0,0.9
"54818",8.5,25.0,38.5,0.9
"54825",8.5,25.0,38.5,0.9
"548010",5.6,22.0,29.2,0.9
"54795",9.5,25.0,38.5,0.9
"56058",4.0,19.5,27.5,0.9
"CW20025",6.0,20.0,27.0,0.9
"44779",5.0,20.5,20.5,0.9
"44760",2.5,27.5,30.5,0.9
"TL065N",1.5,21.5,29.0,0.9
"TL064N",1.5,21.5,29.0,0.9
"TH313N",4.8,13.8,28.0,0.9
"50735",16.5,19.5,34.5,0.9
"50711",16.5,19.5,34.5,0.9
"50698",16.5,19.5,34.5,0.9
"55259",13.5,17.0,18.5,0.9
"55273",13.5,17.0,18.5,0.9
"55402",13.5,17.0,18.5,0.9
"55266",13.5,17.0,18.5,0.9
"58083",20.0,24.0,35.0,0.0
"58106",16.0,23.0,30.0,0.9
"ME13460",18.0,20.0,28.0,0.9
"TKF014",3.5,22.0,25.5,0.9
"40796",4.5,30.0,35.0,0.9
"40802",4.0,29.0,37.5,0.9
"40789",3.0,25.0,32.5,0.9
"48181",4.0,23.2,29.5,0.9
"51039",5.5,13.8,18.7,0.9
"55808",4.0,24.5,33.5,0.9
"557920",4.0,24.5,33.5,0.9
"56195",2.5,20.0,26.3,0.9
"42929",6.0,26.0,38.0,0.9
"54429",16.0,30.0,49.0,0.9
"54252",14.0,34.0,42.0,0.9
"55372",10.0,32.0,32.0,0.9
"56801",20.0,32.0,42.0,0.9
"50148",6.0,27.5,49.0,0.9
"53354",4.7,24.5,32.5,0.9
"53866",6.0,29.0,42.0,0.9
"53873",9.0,20.0,24.5,0.9
"53880",6.5,29.0,46.0,0.9
"53897",6.5,23.5,35.5,0.9
"53903",9.0,20.0,24.5,0.9
"58113",6.0,29.0,42.0,0.9
"563480",7.0,31.0,53.0,0.9
"56065",5.5,25.0,33.0,0.9
"30630",15.0,23.0,29.0,0.9
"42073",15.0,23.0,29.0,0.9
"40116",11.0,24.0,35.0,0.9
"45296",3.5,28.0,33.0,0.9
"45302",3.5,28.0,33.0,0.9
"47979",7.5,21.5,24.0,0.9
"47993",19.6,21.9,35.8,0.9
"50070",15.5,26.5,30.0,0.9
"51671",8.5,16.0,21.5,0.9
"56393",8.5,21.0,30.0,0.9
"TP528",21.0,36.0,36.0,0.9
"47030",7.5,7.5,18.0,0.9
"47047",7.5,7.5,18.0,0.9
"47054",7.5,7.5,18.0,0.9
"47078",7.5,7.5,18.0,0.9
"47085",7.5,7.5,18.0,0.9
"47092",7.5,7.5,18.0,0.9
"47115",7.5,7.5,18.0,0.9
"47122",17.0,20.0,21.0,0.9
"47139",20.0,20.0,21.0,0.9
"47146",20.0,20.0,21.0,0.9
"47153",20.0,20.0,21.0,0.9
"47160",14.0,15.5,23.0,0.9
"47177",17.5,19.0,28.0,0.9
"51206",12.4,20.2,28.7,0.9
"51183",12.5,20.5,28.0,0.9
"51237",16.0,19.0,25.0,0.9
"57086",10.5,18.0,21.5,0.9
"57284",5.0,28.0,45.0,0.9
"56577",10.0,13.0,45.0,0.9
"740337",24.0,36.0,46.0,0.9
"57178",15.0,27.0,57.0,0.9
"12501",30.0,35.0,58.0,0.9
"409679",17.0,30.0,37.0,0.9
"123865",12.0,23.0,63.0,0.5
"123841",24.0,35.0,52.5,0.9
"409556",95.0,95.0,105.0,0.9
"409280",12.0,27.0,40.0,0.9
"1012B",29.0,31.0,56.0,0.9
"271900",13.0,38.0,49.5,0.9
"271818",13.0,38.0,49.5,0.9
"271757",13.0,38.0,49.5,0.9
"270873",13.0,38.0,49.5,0.9
"215C",29.0,31.0,56.0,0.9
"901",22.0,28.5,59.0,0.9
"146",28.0,37.0,48.0,0.9
"122103",23.0,32.0,64.0,0.5
"400",21.0,33.0,64.0,0.9
"1303",27.0,31.0,59.0,3.0
"56453",22.0,22.0,60.0,0.9
"1191_K",19.0,19.0,53.0,0.9
"1300",25.0,30.0,50.0,0.9
"56459",23.5,23.5,48.0,0.9
"1265",18.0,22.0,26.0,0.9
"56445",21.0,35.5,45.0,0.9
"56448",18.0,21.0,31.0,0.9
"56110",27.0,31.0,59.0,0.9
"56266",22.0,32.0,50.0,0.9
"56243",27.0,31.0,59.0,0.9
"56130",27.0,31.0,59.0,0.9
"220C",29.0,31.0,56.0,0.9
"238C",29.0,31.0,56.0,0.9
"241C",29.0,31.0,56.0,0.9
"200B",29.0,31.0,56.0,0.9
"206B",29.0,31.0,56.0,0.9
"212C",29.0,31.0,56.0,0.9
"240C",29.0,31.0,56.0,0.9
"260C",29.0,31.0,56.0,0.9
"280C",29.0,31.0,56.0,0.9
